area_fips,own_code,industry_code,agglvl_code,size_code,year,qtr,disclosure_code,area_title,own_title,industry_title,agglvl_title,size_title,qtrly_estabs_count,month1_emplvl,month2_emplvl,month3_emplvl,total_qtrly_wages,taxable_qtrly_wages,qtrly_contributions,avg_wkly_wage,lq_disclosure_code,lq_qtrly_estabs_count,lq_month1_emplvl,lq_month2_emplvl,lq_month3_emplvl,lq_total_qtrly_wages,lq_taxable_qtrly_wages,lq_qtrly_contributions,lq_avg_wkly_wage,oty_disclosure_code,oty_qtrly_estabs_count_chg,oty_qtrly_estabs_count_pct_chg,oty_month1_emplvl_chg,oty_month1_emplvl_pct_chg,oty_month2_emplvl_chg,oty_month2_emplvl_pct_chg,oty_month3_emplvl_chg,oty_month3_emplvl_pct_chg,oty_total_qtrly_wages_chg,oty_total_qtrly_wages_pct_chg,oty_taxable_qtrly_wages_chg,oty_taxable_qtrly_wages_pct_chg,oty_qtrly_contributions_chg,oty_qtrly_contributions_pct_chg,oty_avg_wkly_wage_chg,oty_avg_wkly_wage_pct_chg
50025,0,10,70,0,2017,3,,"Windham County, Vermont",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,1953,21201,21129,21262,221494669,39042776,1368600,804,,1,1,1,1,1,1,1,1,,11,0.6,-91,-0.4,-204,-1,-254,-1.2,1376084,0.6,297064,0.8,-168245,-10.9,12,1.5
50027,0,10,70,0,2017,3,,"Windsor County, Vermont",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,2344,22888,23380,23430,255185843,41818274,1378160,845,,1,1,1,1,1,1,1,1,,30,1.3,-115,-0.5,-33,-0.1,-68,-0.3,-5784866,-2.2,-583118,-1.4,-252701,-15.5,-16,-1.9
50999,0,10,70,0,2017,3,,"Unknown Or Undefined, Vermont",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,757,9019,8669,8582,71623101,8652588,326487,629,,1,1,1,1,1,1,1,1,,35,4.8,65,0.7,252,3,368,4.5,-3477627,-4.6,-3190907,-26.9,-105837,-24.5,-48,-7.1
51000,0,10,50,0,2017,3,,Virginia -- Statewide,Total Covered,"10 Total, all industries","State, Total Covered",All establishment sizes,272196,3839759,3828599,3843632,52504729346,3232230168,49516680,1053,,1,1,1,1,1,1,1,1,,4204,1.6,45626,1.2,41725,1.1,39646,1,93523845,0.2,-124884119,-3.7,-10686163,-17.8,-9,-0.8
51001,0,10,70,0,2017,3,,"Accomack County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,1165,13955,13795,13341,128548445,12916242,231435,722,,1,1,1,1,1,1,1,1,,12,1,201,1.5,312,2.3,265,2,2123422,1.7,-585302,-4.3,-37598,-14,-2,-0.3
51003,0,10,70,0,2017,3,,"Albemarle County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,3705,54764,54505,58303,741695671,37854859,440444,1021,,1,1,1,1,1,1,1,1,,156,4.4,2470,4.7,1967,3.7,2532,4.5,16395422,2.3,1774879,4.9,-28636,-6.1,-21,-2
51005,0,10,70,0,2017,3,,"Alleghany County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,357,3615,3724,3775,31353176,2540538,35413,651,,1,1,1,1,1,1,1,1,,-4,-1.1,-42,-1.1,4,0.1,1,0,-1291582,-4,-286429,-10.1,-13086,-27,-25,-3.7
51007,0,10,70,0,2017,3,,"Amelia County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,394,2432,2488,2465,22264064,2169901,20040,696,,1,1,1,1,1,1,1,1,,20,5.3,8,0.3,24,1,-13,-0.5,430016,2,135473,6.7,-3708,-15.6,12,1.8
51009,0,10,70,0,2017,3,,"Amherst County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,778,8206,8195,8176,75327811,5235494,61367,707,,1,1,1,1,1,1,1,1,,26,3.5,-127,-1.5,-138,-1.7,-102,-1.2,-2658897,-3.4,-484927,-8.5,-19645,-24.2,-14,-1.9
51011,0,10,70,0,2017,3,,"Appomattox County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,488,3281,3283,3258,23519830,2839205,29073,553,,1,1,1,1,1,1,1,1,,9,1.9,99,3.1,15,0.5,9,0.3,245245,1.1,-143095,-4.8,-7188,-19.8,-1,-0.2
51013,0,10,70,0,2017,3,,"Arlington County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,9302,177750,177493,176021,3780966289,131748898,2119767,1642,,1,1,1,1,1,1,1,1,,-113,-1.2,2928,1.7,2970,1.7,2509,1.4,51270942,1.4,-2148889,-1.6,-362706,-14.6,-4,-0.2
51015,0,10,70,0,2017,3,,"Augusta County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,1835,26661,26629,26749,290924775,18943558,256401,839,,1,1,1,1,1,1,1,1,,35,1.9,-469,-1.7,-589,-2.2,-743,-2.7,-6492113,-2.2,-2403482,-11.3,-94921,-27,0,0
51017,0,10,70,0,2017,3,,"Bath County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,221,2256,2291,2351,22559718,2565110,25853,755,,1,1,1,1,1,1,1,1,,-17,-7.1,-151,-6.3,-44,-1.9,-6,-0.3,-1504233,-6.3,-341561,-11.8,-10750,-29.4,-27,-3.5
51019,0,10,70,0,2017,3,,"Bedford County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,2214,18947,19136,18785,171463376,16942701,294471,696,,1,1,1,1,1,1,1,1,,23,1,-39,-0.2,-14,-0.1,-199,-1,-3552973,-2,-2230974,-11.6,-102900,-25.9,-11,-1.6
51021,0,10,70,0,2017,3,,"Bland County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,130,1904,1915,1921,19810992,1175450,30469,796,,1,1,1,1,1,1,1,1,,-12,-8.5,21,1.1,25,1.3,28,1.5,21179,0.1,-896602,-43.3,6829,28.9,-10,-1.2
51023,0,10,70,0,2017,3,,"Botetourt County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,861,10502,10524,10536,102312746,19242023,210871,748,,1,1,1,1,1,1,1,1,,5,0.6,48,0.5,101,1,142,1.4,1708014,1.7,11381973,144.8,69615,49.3,6,0.8
51025,0,10,70,0,2017,3,,"Brunswick County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,648,3739,3767,3747,34784953,2864977,45290,713,,1,1,1,1,1,1,1,1,,33,5.4,-135,-3.5,-157,-4,-96,-2.5,829691,2.4,-208423,-6.8,-17111,-27.4,40,5.9
51027,0,10,70,0,2017,3,,"Buchanan County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,587,6632,6620,6630,72351286,5002667,109953,840,,1,1,1,1,1,1,1,1,,-9,-1.5,219,3.4,171,2.7,210,3.3,4680939,6.9,235379,4.9,1160,1.1,30,3.7
51029,0,10,70,0,2017,3,,"Buckingham County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,428,2961,3164,3231,28391164,1930197,29821,700,,1,1,1,1,1,1,1,1,,4,0.9,-74,-2.4,-104,-3.2,-87,-2.6,-240050,-0.8,78658,4.2,-2434,-7.5,13,1.9
51031,0,10,70,0,2017,3,,"Campbell County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,1456,17141,17136,17159,187621662,13435292,174353,842,,1,1,1,1,1,1,1,1,,43,3,178,1,442,2.6,463,2.8,835554,0.4,173994,1.3,-42839,-19.7,-14,-1.6
51033,0,10,70,0,2017,3,,"Caroline County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,578,5732,5711,5718,55098306,7532130,76474,741,,1,1,1,1,1,1,1,1,,19,3.4,-63,-1.1,-166,-2.8,-68,-1.2,-2065483,-3.6,2016183,36.6,2514,3.4,-15,-2
51035,0,10,70,0,2017,3,,"Carroll County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,606,6325,6632,6717,49873679,10938177,89098,585,,1,1,1,1,1,1,1,1,,-16,-2.6,234,3.8,176,2.7,194,3,1225481,2.5,5156741,89.2,-1617,-1.8,-4,-0.7
51036,0,10,70,0,2017,3,,"Charles City County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,226,1736,1749,1681,18811323,1397629,16791,840,,1,1,1,1,1,1,1,1,,2,0.9,135,8.4,131,8.1,111,7.1,2090087,12.5,123039,9.7,-3585,-17.6,34,4.2
51037,0,10,70,0,2017,3,,"Charlotte County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,358,2914,2932,2919,24290498,2525365,27970,640,,1,1,1,1,1,1,1,1,,6,1.7,-15,-0.5,11,0.4,14,0.5,-816937,-3.3,-294251,-10.4,-5244,-15.8,-22,-3.3
51041,0,10,70,0,2017,3,,"Chesterfield County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,9059,135747,136152,136079,1529490199,130709580,1950687,865,,1,1,1,1,1,1,1,1,,92,1,2727,2.1,3104,2.3,4078,3.1,7134695,0.5,7196098,5.8,-205717,-9.5,-18,-2
51043,0,10,70,0,2017,3,,"Clarke County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,458,4051,4044,4010,42441367,2909771,36181,809,,1,1,1,1,1,1,1,1,,-2,-0.4,146,3.7,146,3.7,139,3.6,-86660,-0.2,-445134,-13.3,-12349,-25.4,-32,-3.8
51045,0,10,70,0,2017,3,,"Craig County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,113,705,705,710,5845778,625376,11159,636,,1,1,1,1,1,1,1,1,,9,8.7,-2,-0.3,-2,-0.3,10,1.4,-199412,-3.3,174063,38.6,2740,32.5,-24,-3.6
51047,0,10,70,0,2017,3,,"Culpeper County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,1470,15958,15848,15650,164730816,12543377,168465,801,,1,1,1,1,1,1,1,1,,46,3.2,374,2.4,152,1,32,0.2,-3445556,-2,-791687,-5.9,-35282,-17.3,-27,-3.3
51049,0,10,70,0,2017,3,,"Cumberland County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,219,1393,1410,1431,11914987,1452834,23722,649,,1,1,1,1,1,1,1,1,,-2,-0.9,14,1,72,5.4,101,7.6,456714,4,553072,61.5,13851,140.3,-4,-0.6
51051,0,10,70,0,2017,3,,"Dickenson County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,343,3233,3228,3294,32313014,2214317,62774,764,,1,1,1,1,1,1,1,1,,-36,-9.5,-73,-2.2,-29,-0.9,-22,-0.7,432675,1.4,-4197019,-65.5,-123144,-66.2,19,2.6
51053,0,10,70,0,2017,3,,"Dinwiddie County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,478,8517,8636,8878,87635529,7755974,108196,777,,1,1,1,1,1,1,1,1,,14,3,385,4.7,382,4.6,575,6.9,5593009,6.8,652016,9.2,7110,7,10,1.3
51057,0,10,70,0,2017,3,,"Essex County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,370,3831,3791,3752,30733035,3383260,43011,624,,1,1,1,1,1,1,1,1,,-1,-0.3,-201,-5,-193,-4.8,-206,-5.2,-2728520,-8.2,-178504,-5,-11945,-21.7,-21,-3.3
51059,0,10,70,0,2017,3,,"Fairfax County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,37375,602297,590431,603005,11979636161,502400255,8104654,1540,,1,1,1,1,1,1,1,1,,-148,-0.4,6422,1.1,3972,0.7,4361,0.7,38567063,0.3,-39741610,-7.3,-2034204,-20.1,-7,-0.5
51061,0,10,70,0,2017,3,,"Fauquier County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,2464,22244,22205,22059,260300273,18042664,210931,903,,1,1,1,1,1,1,1,1,,-22,-0.9,187,0.8,24,0.1,-9,0,-11061993,-4.1,-1843584,-9.3,-73098,-25.7,-41,-4.3
51063,0,10,70,0,2017,3,,"Floyd County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,468,3386,3381,3394,24321865,3465070,35731,552,,1,1,1,1,1,1,1,1,,17,3.8,253,8.1,213,6.7,227,7.2,746561,3.2,146032,4.4,-15049,-29.6,-23,-4
51065,0,10,70,0,2017,3,,"Fluvanna County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,562,4270,4272,4197,40893861,3488819,33718,741,,1,1,1,1,1,1,1,1,,9,1.6,48,1.1,-20,-0.5,35,0.8,-338218,-0.8,-216493,-5.8,-13231,-28.2,-10,-1.3
51067,0,10,70,0,2017,3,,"Franklin County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,1519,14696,15223,15176,123621185,14391701,244417,633,,1,1,1,1,1,1,1,1,,-6,-0.4,-133,-0.9,450,3,548,3.7,-1367662,-1.1,284955,2,-35343,-12.6,-19,-2.9
51069,0,10,70,0,2017,3,,"Frederick County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,1952,31356,31199,31303,341255623,26561089,341394,839,,1,1,1,1,1,1,1,1,,31,1.6,1227,4.1,945,3.1,880,2.9,10956493,3.3,-1431538,-5.1,-132817,-28,0,0
51071,0,10,70,0,2017,3,,"Giles County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,378,4503,4532,4542,44058200,2845086,44031,749,,1,1,1,1,1,1,1,1,,-19,-4.8,-258,-5.4,-223,-4.7,-149,-3.2,-3030695,-6.4,-2011124,-41.4,-57521,-56.6,-16,-2.1
51073,0,10,70,0,2017,3,,"Gloucester County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,995,9408,9402,9227,78991783,7498217,67157,650,,1,1,1,1,1,1,1,1,,6,0.6,54,0.6,70,0.8,-86,-0.9,-1062101,-1.3,-277938,-3.6,-22353,-25,-10,-1.5
51075,0,10,70,0,2017,3,,"Goochland County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,838,16422,16460,16257,379661041,12116541,177266,1783,,1,1,1,1,1,1,1,1,,7,0.8,642,4.1,603,3.8,727,4.7,38696447,11.3,-102305,-0.8,-16722,-8.6,115,6.9
51077,0,10,70,0,2017,3,,"Grayson County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,400,2846,2799,2840,20905338,2326034,36718,569,,1,1,1,1,1,1,1,1,,-1,-0.2,166,6.2,202,7.8,215,8.2,1013068,5.1,-285035,-10.9,-9572,-20.7,-12,-2.1
51079,0,10,70,0,2017,3,,"Greene County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,501,3735,3725,3707,31876342,3071371,30447,659,,1,1,1,1,1,1,1,1,,-6,-1.2,66,1.8,42,1.1,43,1.2,-167385,-0.5,-92145,-2.9,-17475,-36.5,-12,-1.8
51081,0,10,70,0,2017,3,,"Greensville County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,225,4556,4546,4593,44527668,2784943,36158,750,,1,1,1,1,1,1,1,1,,5,2.3,-56,-1.2,-72,-1.6,-86,-1.8,622144,1.4,-130751,-4.5,-4258,-10.5,22,3
51083,0,10,70,0,2017,3,,"Halifax County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,1060,11509,12190,12289,107135073,12206709,164501,687,,1,1,1,1,1,1,1,1,,-7,-0.7,-525,-4.4,195,1.6,245,2,-166750,-0.2,2466533,25.3,-4872,-2.9,1,0.1
51085,0,10,70,0,2017,3,,"Hanover County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,3769,52871,52464,51691,541197753,52111644,652229,795,,1,1,1,1,1,1,1,1,,-2,-0.1,1325,2.6,1060,2.1,777,1.5,6608133,1.2,-2111498,-3.9,-123242,-15.9,-7,-0.9
51087,0,10,70,0,2017,3,,"Henrico County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,11605,193211,193281,193989,2414172383,177462148,3023335,960,,1,1,1,1,1,1,1,1,,-8,-0.1,5620,3,5208,2.8,4370,2.3,-12808684,-0.5,-272471,-0.2,-565150,-15.7,-31,-3.1
51089,0,10,70,0,2017,3,,"Henry County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,1665,15365,16109,15963,128302184,13163979,228818,624,,1,1,1,1,1,1,1,1,,-55,-3.2,-174,-1.1,502,3.2,736,4.8,1296054,1,428302,3.4,-55025,-19.4,-8,-1.3
51091,0,10,70,0,2017,3,,"Highland County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,111,503,503,477,3766021,293665,4316,586,,1,1,1,1,1,1,1,1,,-4,-3.5,-9,-1.8,-1,-0.2,-32,-6.3,-131451,-3.4,-31422,-9.7,164,3.9,-4,-0.7
51093,0,10,70,0,2017,3,,"Isle of Wight County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,770,10782,10734,10633,106612032,8465920,156171,765,,1,1,1,1,1,1,1,1,,9,1.2,63,0.6,-95,-0.9,-276,-2.5,-5348376,-4.8,-1062583,-11.2,-76189,-32.8,-31,-3.9
51095,0,10,70,0,2017,3,,"James City County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,1918,31199,30842,29996,277663324,31915940,487942,696,,1,1,1,1,1,1,1,1,,-8,-0.4,408,1.3,479,1.6,613,2.1,-8634355,-3,-1655535,-4.9,-190757,-28.1,-34,-4.7
51097,0,10,70,0,2017,3,,"King and Queen County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,176,1088,1072,1041,10093397,1050702,11114,728,,1,1,1,1,1,1,1,1,,5,2.9,169,18.4,184,20.7,176,20.3,1486960,17.3,283863,37,316,2.9,-15,-2
51099,0,10,70,0,2017,3,,"King George County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,615,11359,11322,11265,198636232,5275798,80740,1350,,1,1,1,1,1,1,1,1,,-19,-3,-130,-1.1,-247,-2.1,-228,-2,-23273070,-10.5,-449722,-7.9,-38390,-32.2,-132,-8.9
51101,0,10,70,0,2017,3,,"King William County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,421,3951,3921,3981,42232113,2875067,35256,822,,1,1,1,1,1,1,1,1,,2,0.5,166,4.4,211,5.7,198,5.2,1291693,3.2,-112869,-3.8,-13979,-28.4,-16,-1.9
51103,0,10,70,0,2017,3,,"Lancaster County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,489,4698,4653,4571,42189683,4206252,78891,699,,1,1,1,1,1,1,1,1,,-2,-0.4,65,1.4,-32,-0.7,23,0.5,1209881,3,-1629188,-27.9,-11588,-12.8,17,2.5
51105,0,10,70,0,2017,3,,"Lee County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,565,4322,4326,4334,36484314,3405199,35820,649,,1,1,1,1,1,1,1,1,,-3,-0.5,-105,-2.4,-107,-2.4,-140,-3.1,-866190,-2.3,-392850,-10.3,-14947,-29.4,3,0.5
51107,0,10,70,0,2017,3,,"Loudoun County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,12307,165600,165809,163858,2530791185,145410987,2031261,1179,,1,1,1,1,1,1,1,1,,231,1.9,3592,2.2,3465,2.1,3253,2,104352484,4.3,-7153629,-4.7,-481117,-19.1,24,2.1
51109,0,10,70,0,2017,3,,"Louisa County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,937,9637,10173,10158,116240052,10234380,259141,895,,1,1,1,1,1,1,1,1,,-19,-2,667,7.4,1182,13.1,1193,13.3,11458808,10.9,1774069,21,95441,58.3,-3,-0.3
51111,0,10,70,0,2017,3,,"Lunenburg County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,312,2580,2553,2587,21288310,2150298,23444,636,,1,1,1,1,1,1,1,1,,2,0.6,67,2.7,50,2,74,2.9,261468,1.2,102003,5,-4212,-15.2,-8,-1.2
51113,0,10,70,0,2017,3,,"Madison County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,364,3142,3110,3188,28252793,2465437,29818,691,,1,1,1,1,1,1,1,1,,-6,-1.6,56,1.8,58,1.9,110,3.6,-617065,-2.1,-27282,-1.1,-2431,-7.5,-32,-4.4
51115,0,10,70,0,2017,3,,"Mathews County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,220,1479,1489,1472,10344991,1398699,20723,538,,1,1,1,1,1,1,1,1,,4,1.9,19,1.3,0,0,1,0.1,6203,0.1,90599,6.9,6844,49.3,-2,-0.4
51117,0,10,70,0,2017,3,,"Mecklenburg County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,1085,11191,11551,11625,94132630,9951680,120450,632,,1,1,1,1,1,1,1,1,,-28,-2.5,-573,-4.9,-172,-1.5,-224,-1.9,-4575007,-4.6,-1902233,-16,-100391,-45.5,-13,-2
51119,0,10,70,0,2017,3,,"Middlesex County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,390,3661,3603,3516,29442447,3443716,33722,630,,1,1,1,1,1,1,1,1,,1,0.3,265,7.8,225,6.7,205,6.2,510190,1.8,20850,0.6,-1957,-5.5,-32,-4.8
51121,0,10,70,0,2017,3,,"Montgomery County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,2308,41613,41428,42859,480470423,31734221,359469,881,,1,1,1,1,1,1,1,1,,5,0.2,471,1.1,228,0.6,148,0.3,6305990,1.3,-2028714,-6,-111901,-23.7,6,0.7
51125,0,10,70,0,2017,3,,"Nelson County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,574,3818,3876,3927,32375925,3846399,37910,643,,1,1,1,1,1,1,1,1,,-5,-0.9,3,0.1,-64,-1.6,-5,-0.1,-1241262,-3.7,-393212,-9.3,-16169,-29.9,-21,-3.2
51127,0,10,70,0,2017,3,,"New Kent County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,469,4206,4205,4234,38566966,4052004,58354,704,,1,1,1,1,1,1,1,1,,11,2.4,-139,-3.2,-149,-3.4,-85,-2,-3521865,-8.4,-434361,-9.7,-19781,-25.3,-42,-5.6
51131,0,10,70,0,2017,3,,"Northampton County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,588,5903,5863,5391,43170624,7071853,121900,581,,1,1,1,1,1,1,1,1,,-11,-1.8,-430,-6.8,-734,-11.1,-628,-10.4,-7087468,-14.1,-505475,-6.7,-28754,-19.1,-31,-5.1
51133,0,10,70,0,2017,3,,"Northumberland County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,370,2539,2557,2522,25636285,2739903,66241,777,,1,1,1,1,1,1,1,1,,5,1.4,-62,-2.4,-39,-1.5,-14,-0.6,-36667,-0.1,-2532616,-48,-43799,-39.8,11,1.4
51135,0,10,70,0,2017,3,,"Nottoway County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,435,5504,5481,5470,49291715,3363917,41743,691,,1,1,1,1,1,1,1,1,,5,1.2,-146,-2.6,-212,-3.7,-114,-2,-36353,-0.1,-232327,-6.5,-19586,-31.9,19,2.8
51137,0,10,70,0,2017,3,,"Orange County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,926,9794,9722,9649,88375570,7919723,100230,699,,1,1,1,1,1,1,1,1,,15,1.6,-140,-1.4,-53,-0.5,-48,-0.5,-2940236,-3.2,-776971,-8.9,-40396,-28.7,-18,-2.5
51139,0,10,70,0,2017,3,,"Page County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,579,5709,5670,5575,43697218,5096068,132341,595,,1,1,1,1,1,1,1,1,,-19,-3.2,-91,-1.6,-159,-2.7,-219,-3.8,-514428,-1.2,-825655,-13.9,-46216,-25.9,9,1.5
51141,0,10,70,0,2017,3,,"Patrick County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,525,4812,4938,4860,34693878,4172751,75780,548,,1,1,1,1,1,1,1,1,,19,3.8,-649,-11.9,-591,-10.7,-603,-11,-2067070,-5.6,-1294295,-23.7,-22370,-22.8,32,6.2
51143,0,10,70,0,2017,3,,"Pittsylvania County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,1353,10859,12074,12147,99616218,9413109,172334,655,,1,1,1,1,1,1,1,1,,-3,-0.2,-69,-0.6,-28,-0.2,60,0.5,623116,0.6,-381673,-3.9,-24203,-12.3,4,0.6
51145,0,10,70,0,2017,3,,"Powhatan County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,818,6869,6858,6847,66371683,5897698,71016,744,,1,1,1,1,1,1,1,1,,6,0.7,-245,-3.4,-247,-3.5,-179,-2.5,-4014332,-5.7,29712,0.5,-12143,-14.6,-21,-2.7
51147,0,10,70,0,2017,3,,"Prince Edward County, Virginia",Total Covered,"10 Total, all industries","County, Total Covered",All establishment sizes,698,9112,9223,9303,81012893,6977546,95103,676,,1,1,1,1,1,1,1,1,,36,5.4,146,1.6,194,2.1,171,1.9,2076088,2.6,-447954,-6,-25484,-21.1,4,0.6
